delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours
5312.0,ecom express,fragile items,van,two day,central,cold,176.4,11.06,1970-01-01 00:00:00.000000008
5313.0,blue dart,electronics,van,two day,central,hot,172.6,33.72,1970-01-01 00:00:00.000000006
5314.0,dhl,documents,van,express,east,stormy,210.7,47.46,1970-01-01 00:00:00.000000009
5315.0,dhl,automobile parts,scooter,same day,north,cold,248.6,4.17,1970-01-01 00:00:00.000000006
5316.0,shadowfax,groceries,scooter,standard,west,stormy,79.0,10.56,1970-01-01 00:00:00.000000005
5317.0,fedex,documents,truck,same day,central,cold,229.1,44.36,1970-01-01 00:00:00.000000008
5318.0,delhivery,pharmacy,ev van,same day,south,clear,156.9,11.24,1970-01-01 00:00:00.000000006
5319.0,xpressbees,clothing,bike,two day,south,foggy,267.5,17.8,1970-01-01 00:00:00.000000011
5320.0,ekart,clothing,truck,same day,east,stormy,12.9,29.25,1970-01-01 00:00:00.000000007
5321.0,ekart,fragile items,ev bike,two day,south,stormy,71.1,0.67,1970-01-01 00:00:00.000000005
5322.0,amazon logistics,clothing,ev bike,two day,central,foggy,54.8,1.7,1970-01-01 00:00:00.000000004
5323.0,xpressbees,automobile parts,ev van,standard,east,clear,17.7,9.98,1970-01-01 00:00:00.000000003
5324.0,dhl,documents,scooter,two day,central,rainy,200.9,41.12,1970-01-01 00:00:00.000000011
5325.0,ecom express,electronics,bike,standard,west,hot,237.3,2.36,1970-01-01 00:00:00.000000006
5326.0,dhl,cosmetics,ev van,express,east,cold,158.3,33.79,1970-01-01 00:00:00.000000005
5327.0,shadowfax,clothing,ev bike,two day,east,clear,250.3,20.08,1970-01-01 00:00:00.000000007
5328.0,ekart,groceries,van,same day,west,cold,191.9,9.46,1970-01-01 00:00:00.000000005
5329.0,blue dart,groceries,ev van,two day,south,cold,194.0,11.5,1970-01-01 00:00:00.000000008
5330.0,fedex,furniture,van,same day,east,cold,70.6,17.5,1970-01-01 00:00:00.000000004
5331.0,shadowfax,furniture,ev bike,same day,central,rainy,289.7,29.43,1970-01-01 00:00:00.000000011
5332.0,amazon logistics,clothing,ev van,same day,central,foggy,148.7,39.34,1970-01-01 00:00:00.000000007
5333.0,dhl,documents,ev bike,two day,north,rainy,288.9,27.2,1970-01-01 00:00:00.000000015
5334.0,ecom express,clothing,truck,standard,west,stormy,121.5,16.64,1970-01-01 00:00:00.000000012
5335.0,shadowfax,electronics,scooter,express,central,clear,135.8,15.88,1970-01-01 00:00:00.000000004
5336.0,delhivery,pharmacy,ev van,same day,east,rainy,212.6,38.56,1970-01-01 00:00:00.000000009
5337.0,xpressbees,furniture,van,express,south,stormy,241.2,1.88,1970-01-01 00:00:00.000000007
5338.0,shadowfax,electronics,truck,two day,east,foggy,71.0,9.95,1970-01-01 00:00:00.000000003
5339.0,dhl,documents,truck,same day,central,foggy,297.1,29.38,1970-01-01 00:00:00.000000009
5340.0,fedex,cosmetics,scooter,standard,north,rainy,12.7,31.2,1970-01-01 00:00:00.000000005
5341.0,ekart,documents,truck,same day,south,rainy,16.0,33.66,1970-01-01 00:00:00.000000005
5342.0,shadowfax,groceries,van,express,central,stormy,35.3,8.47,1970-01-01 00:00:00.000000007
5343.0,shadowfax,cosmetics,van,express,west,rainy,169.6,49.52,1970-01-01 00:00:00.000000007
5344.0,fedex,cosmetics,ev van,standard,south,rainy,191.4,45.34,1970-01-01 00:00:00.000000009
5345.0,ekart,cosmetics,ev bike,two day,west,clear,270.0,32.93,1970-01-01 00:00:00.000000008
5346.0,dhl,groceries,van,express,north,rainy,135.3,14.09,1970-01-01 00:00:00.000000009
5347.0,fedex,furniture,bike,two day,west,rainy,235.4,39.67,1970-01-01 00:00:00.000000009
5348.0,fedex,fragile items,ev bike,express,east,foggy,184.3,26.53,1970-01-01 00:00:00.000000008
5349.0,ekart,fragile items,ev bike,two day,central,rainy,124.8,37.98,1970-01-01 00:00:00.000000007
5350.0,shadowfax,electronics,bike,express,west,clear,172.5,18.11,1970-01-01 00:00:00.000000003
5351.0,ekart,fragile items,ev bike,standard,north,foggy,65.2,27.26,1970-01-01 00:00:00.000000006
5352.0,fedex,automobile parts,van,express,west,cold,229.3,4.06,1970-01-01 00:00:00.000000007
5353.0,blue dart,automobile parts,ev bike,standard,west,stormy,163.0,27.36,1970-01-01 00:00:00.000000011
5354.0,fedex,documents,ev van,two day,south,rainy,247.3,2.15,1970-01-01 00:00:00.000000010
5355.0,amazon logistics,furniture,ev bike,two day,east,cold,110.7,12.43,1970-01-01 00:00:00.000000004
5356.0,amazon logistics,electronics,ev van,standard,south,stormy,58.1,42.71,1970-01-01 00:00:00.000000007
5357.0,xpressbees,electronics,bike,standard,west,hot,145.8,40.83,1970-01-01 00:00:00.000000003
5358.0,xpressbees,pharmacy,scooter,two day,south,clear,148.0,20.93,1970-01-01 00:00:00.000000006
5359.0,delhivery,clothing,bike,same day,east,rainy,96.4,20.72,1970-01-01 00:00:00.000000003
5360.0,dhl,documents,scooter,two day,west,foggy,181.7,8.58,1970-01-01 00:00:00.000000007
5361.0,shadowfax,documents,van,same day,north,hot,90.6,41.52,1970-01-01 00:00:00.000000002
5362.0,amazon logistics,furniture,bike,same day,central,clear,178.2,9.97,1970-01-01 00:00:00.000000006
5363.0,shadowfax,clothing,van,express,north,rainy,160.2,3.74,1970-01-01 00:00:00.000000010
5364.0,amazon logistics,fragile items,bike,express,central,cold,7.5,32.68,1970-01-01 00:00:00.000000000
5365.0,ekart,cosmetics,bike,same day,west,rainy,200.4,45.3,1970-01-01 00:00:00.000000012
5366.0,blue dart,fragile items,ev van,two day,east,cold,123.5,44.52,1970-01-01 00:00:00.000000004
5367.0,delhivery,automobile parts,ev bike,express,east,rainy,240.9,46.05,1970-01-01 00:00:00.000000012
5368.0,shadowfax,pharmacy,van,express,south,cold,217.9,8.46,1970-01-01 00:00:00.000000006
5369.0,shadowfax,groceries,truck,same day,west,foggy,237.4,47.4,1970-01-01 00:00:00.000000007
5370.0,ekart,automobile parts,scooter,standard,south,rainy,79.7,4.4,1970-01-01 00:00:00.000000003
5371.0,amazon logistics,pharmacy,van,same day,east,stormy,224.3,39.26,1970-01-01 00:00:00.000000012
5372.0,xpressbees,furniture,ev bike,standard,central,stormy,197.9,33.01,1970-01-01 00:00:00.000000007
5373.0,dhl,groceries,truck,same day,west,clear,276.1,18.41,1970-01-01 00:00:00.000000007
5374.0,ekart,electronics,ev bike,two day,west,cold,195.9,37.53,1970-01-01 00:00:00.000000008
5375.0,xpressbees,automobile parts,van,two day,east,hot,34.6,15.86,1970-01-01 00:00:00.000000002
5376.0,xpressbees,fragile items,van,standard,north,foggy,162.1,0.67,1970-01-01 00:00:00.000000007
5377.0,blue dart,cosmetics,ev van,same day,north,cold,192.4,14.53,1970-01-01 00:00:00.000000006
5378.0,ekart,clothing,ev van,express,north,clear,276.2,41.77,1970-01-01 00:00:00.000000008
5379.0,fedex,automobile parts,scooter,express,south,cold,85.2,15.37,1970-01-01 00:00:00.000000003
5380.0,fedex,clothing,van,same day,east,foggy,109.0,16.69,1970-01-01 00:00:00.000000004
5381.0,blue dart,documents,ev bike,two day,south,hot,247.2,22.46,1970-01-01 00:00:00.000000006
5382.0,ecom express,electronics,scooter,same day,east,cold,183.3,24.84,1970-01-01 00:00:00.000000004
5383.0,dhl,documents,ev bike,same day,central,cold,134.2,5.12,1970-01-01 00:00:00.000000004
5384.0,dhl,documents,ev van,same day,central,clear,216.9,42.4,1970-01-01 00:00:00.000000008
5385.0,delhivery,fragile items,scooter,same day,west,foggy,9.9,9.43,1970-01-01 00:00:00.000000003
5386.0,amazon logistics,documents,bike,express,north,clear,116.5,15.8,1970-01-01 00:00:00.000000005
5387.0,ekart,automobile parts,ev van,two day,west,rainy,125.1,20.56,1970-01-01 00:00:00.000000010
5388.0,ecom express,documents,ev van,same day,central,stormy,26.4,8.19,1970-01-01 00:00:00.000000006
5389.0,fedex,furniture,ev van,same day,west,hot,289.5,40.11,1970-01-01 00:00:00.000000009
5390.0,amazon logistics,pharmacy,truck,standard,central,rainy,293.6,25.69,1970-01-01 00:00:00.000000008
5391.0,blue dart,fragile items,bike,express,north,clear,180.0,31.24,1970-01-01 00:00:00.000000006
5392.0,blue dart,cosmetics,ev van,express,south,foggy,100.9,18.97,1970-01-01 00:00:00.000000006
5393.0,amazon logistics,fragile items,scooter,same day,east,stormy,195.2,40.4,1970-01-01 00:00:00.000000008
5394.0,amazon logistics,automobile parts,scooter,standard,north,foggy,278.2,22.71,1970-01-01 00:00:00.000000011
5395.0,fedex,clothing,ev bike,express,south,cold,262.2,48.62,1970-01-01 00:00:00.000000006
5396.0,delhivery,electronics,van,express,south,hot,97.5,44.89,1970-01-01 00:00:00.000000003
5397.0,ecom express,furniture,ev van,same day,south,stormy,213.8,27.16,1970-01-01 00:00:00.000000015
5398.0,dhl,clothing,ev van,standard,west,clear,47.0,40.66,1970-01-01 00:00:00.000000001
5399.0,ecom express,furniture,ev bike,same day,west,cold,202.2,2.37,1970-01-01 00:00:00.000000006
5400.0,amazon logistics,pharmacy,ev van,same day,north,stormy,71.7,40.72,1970-01-01 00:00:00.000000006
5401.0,amazon logistics,documents,truck,same day,west,cold,243.4,3.89,1970-01-01 00:00:00.000000009
5402.0,xpressbees,electronics,ev van,standard,central,foggy,209.5,16.68,1970-01-01 00:00:00.000000005
5403.0,xpressbees,automobile parts,ev van,same day,north,hot,4.3,19.41,1970-01-01 00:00:00.000000000
5404.0,fedex,groceries,scooter,express,west,stormy,168.9,2.22,1970-01-01 00:00:00.000000011
5405.0,delhivery,fragile items,van,express,west,cold,136.3,20.66,1970-01-01 00:00:00.000000003
5406.0,dhl,pharmacy,truck,standard,west,hot,281.7,23.35,1970-01-01 00:00:00.000000005
5407.0,xpressbees,pharmacy,ev van,express,central,foggy,165.0,38.24,1970-01-01 00:00:00.000000008
5408.0,amazon logistics,fragile items,van,express,west,stormy,34.5,10.98,1970-01-01 00:00:00.000000006
5409.0,shadowfax,documents,scooter,standard,south,clear,238.3,8.28,1970-01-01 00:00:00.000000007
5410.0,xpressbees,clothing,scooter,two day,north,hot,263.5,38.87,1970-01-01 00:00:00.000000011
5411.0,delhivery,automobile parts,ev bike,same day,central,foggy,166.8,3.61,1970-01-01 00:00:00.000000008
5412.0,fedex,cosmetics,truck,express,west,rainy,262.8,31.06,1970-01-01 00:00:00.000000008
5413.0,fedex,documents,scooter,standard,east,cold,94.0,22.64,1970-01-01 00:00:00.000000004
5414.0,ecom express,pharmacy,ev bike,same day,east,cold,88.3,29.86,1970-01-01 00:00:00.000000003
5415.0,ekart,groceries,truck,standard,east,clear,265.7,42.58,1970-01-01 00:00:00.000000009
5416.0,ekart,fragile items,truck,express,north,stormy,125.8,37.7,1970-01-01 00:00:00.000000006
5417.0,dhl,furniture,truck,standard,south,clear,297.1,12.38,1970-01-01 00:00:00.000000008
5418.0,blue dart,documents,scooter,standard,south,foggy,280.7,38.13,1970-01-01 00:00:00.000000009
5419.0,shadowfax,cosmetics,scooter,two day,west,cold,161.5,12.34,1970-01-01 00:00:00.000000004
5420.0,shadowfax,cosmetics,ev bike,express,east,stormy,235.5,0.67,1970-01-01 00:00:00.000000014
5421.0,amazon logistics,groceries,ev bike,standard,east,clear,240.1,14.69,1970-01-01 00:00:00.000000007
5422.0,ecom express,cosmetics,ev van,express,east,rainy,107.5,3.12,1970-01-01 00:00:00.000000009
5423.0,delhivery,documents,ev van,standard,central,clear,139.0,45.78,1970-01-01 00:00:00.000000005
5424.0,ekart,documents,van,same day,north,hot,271.0,4.6,1970-01-01 00:00:00.000000008
5425.0,ekart,fragile items,van,express,north,cold,152.9,0.67,1970-01-01 00:00:00.000000004
5426.0,ekart,pharmacy,ev van,standard,east,rainy,91.0,34.5,1970-01-01 00:00:00.000000007
5427.0,amazon logistics,electronics,bike,express,central,rainy,39.2,34.84,1970-01-01 00:00:00.000000004
5428.0,blue dart,cosmetics,ev van,two day,central,stormy,128.5,42.4,1970-01-01 00:00:00.000000010
5429.0,delhivery,documents,scooter,same day,south,hot,135.5,42.67,1970-01-01 00:00:00.000000005
5430.0,amazon logistics,documents,scooter,same day,south,cold,148.6,36.41,1970-01-01 00:00:00.000000004
5431.0,ecom express,groceries,van,two day,central,cold,226.4,16.09,1970-01-01 00:00:00.000000006
5432.0,ekart,furniture,ev bike,express,north,stormy,293.3,31.5,1970-01-01 00:00:00.000000011
5433.0,ekart,automobile parts,van,express,south,stormy,117.4,33.84,1970-01-01 00:00:00.000000009
5434.0,fedex,groceries,ev van,two day,east,clear,243.2,27.77,1970-01-01 00:00:00.000000007
5435.0,fedex,documents,ev bike,same day,south,clear,189.4,17.04,1970-01-01 00:00:00.000000004
5436.0,ecom express,cosmetics,ev bike,standard,east,cold,255.1,5.29,1970-01-01 00:00:00.000000007
5437.0,dhl,furniture,ev bike,two day,central,rainy,128.3,4.32,1970-01-01 00:00:00.000000007
5438.0,delhivery,electronics,bike,two day,central,stormy,140.0,47.57,1970-01-01 00:00:00.000000010
5439.0,dhl,pharmacy,ev bike,express,south,rainy,91.3,29.78,1970-01-01 00:00:00.000000006
5440.0,shadowfax,furniture,truck,express,east,rainy,210.4,20.63,1970-01-01 00:00:00.000000012
5441.0,fedex,pharmacy,scooter,same day,central,hot,84.7,17.47,1970-01-01 00:00:00.000000003
5442.0,fedex,clothing,ev bike,same day,south,foggy,123.4,11.63,1970-01-01 00:00:00.000000004
5443.0,ecom express,furniture,bike,standard,east,clear,155.2,20.16,1970-01-01 00:00:00.000000003
5444.0,amazon logistics,pharmacy,truck,standard,south,foggy,246.5,42.25,1970-01-01 00:00:00.000000008
5445.0,ekart,cosmetics,truck,two day,west,foggy,194.9,34.07,1970-01-01 00:00:00.000000008
5446.0,dhl,cosmetics,bike,two day,north,foggy,161.5,2.66,1970-01-01 00:00:00.000000007
5447.0,xpressbees,automobile parts,van,two day,south,hot,24.0,35.81,1970-01-01 00:00:00.000000001
5448.0,dhl,furniture,bike,express,west,foggy,21.5,28.86,1970-01-01 00:00:00.000000003
5449.0,dhl,groceries,ev van,same day,west,stormy,108.0,26.79,1970-01-01 00:00:00.000000010
5450.0,blue dart,furniture,ev bike,same day,south,hot,8.2,17.05,1970-01-01 00:00:00.000000002
5451.0,ekart,documents,ev van,express,south,cold,68.3,49.52,1970-01-01 00:00:00.000000003
5452.0,xpressbees,documents,van,two day,west,rainy,285.3,14.8,1970-01-01 00:00:00.000000010
5453.0,amazon logistics,cosmetics,scooter,express,central,stormy,65.7,45.84,1970-01-01 00:00:00.000000006
5454.0,amazon logistics,documents,ev van,standard,east,stormy,240.0,4.07,1970-01-01 00:00:00.000000011
5455.0,ekart,cosmetics,scooter,standard,west,hot,198.0,9.07,1970-01-01 00:00:00.000000009
5456.0,blue dart,cosmetics,van,two day,west,hot,38.5,27.13,1970-01-01 00:00:00.000000002
5457.0,blue dart,automobile parts,bike,standard,central,clear,62.0,8.04,1970-01-01 00:00:00.000000004
5458.0,dhl,clothing,ev bike,same day,south,cold,10.0,44.29,1970-01-01 00:00:00.000000001
5459.0,fedex,groceries,bike,express,east,hot,10.0,28.31,1970-01-01 00:00:00.000000001
5460.0,ecom express,cosmetics,bike,two day,north,rainy,266.3,32.71,1970-01-01 00:00:00.000000010
5461.0,ecom express,groceries,ev bike,two day,south,foggy,293.9,32.35,1970-01-01 00:00:00.000000012
5462.0,delhivery,pharmacy,ev van,express,east,rainy,278.7,29.83,1970-01-01 00:00:00.000000012
5463.0,xpressbees,cosmetics,ev van,same day,central,stormy,107.1,29.54,1970-01-01 00:00:00.000000010
5464.0,ekart,fragile items,ev van,two day,south,cold,23.0,47.24,1970-01-01 00:00:00.000000001
5465.0,blue dart,documents,bike,two day,north,foggy,229.5,28.57,1970-01-01 00:00:00.000000006
5466.0,fedex,documents,van,two day,east,cold,86.2,26.22,1970-01-01 00:00:00.000000002
5467.0,delhivery,furniture,ev bike,same day,east,hot,59.2,5.7,1970-01-01 00:00:00.000000002
5468.0,dhl,furniture,scooter,express,west,hot,138.3,26.06,1970-01-01 00:00:00.000000004
5469.0,fedex,automobile parts,ev bike,same day,north,clear,25.1,28.88,1970-01-01 00:00:00.000000003
5470.0,ekart,electronics,ev van,same day,central,foggy,8.4,17.97,1970-01-01 00:00:00.000000004
5471.0,shadowfax,documents,ev van,express,west,foggy,151.7,29.1,1970-01-01 00:00:00.000000006
5472.0,fedex,automobile parts,ev bike,two day,east,cold,189.1,39.87,1970-01-01 00:00:00.000000005
5473.0,amazon logistics,pharmacy,ev bike,express,central,hot,183.4,37.24,1970-01-01 00:00:00.000000006
5474.0,blue dart,cosmetics,truck,two day,south,stormy,8.5,43.91,1970-01-01 00:00:00.000000004
5475.0,delhivery,documents,bike,same day,east,cold,27.0,31.87,1970-01-01 00:00:00.000000002
5476.0,fedex,pharmacy,van,two day,south,rainy,56.5,4.51,1970-01-01 00:00:00.000000005
5477.0,ekart,groceries,ev van,same day,south,clear,100.8,30.07,1970-01-01 00:00:00.000000002
5478.0,xpressbees,cosmetics,ev van,same day,central,hot,218.8,9.42,1970-01-01 00:00:00.000000007
5479.0,delhivery,electronics,scooter,two day,central,hot,8.5,22.69,1970-01-01 00:00:00.000000002
5480.0,shadowfax,documents,ev bike,express,south,foggy,57.0,44.92,1970-01-01 00:00:00.000000003
5481.0,ecom express,pharmacy,scooter,express,south,rainy,223.5,4.3,1970-01-01 00:00:00.000000013
5482.0,delhivery,pharmacy,van,two day,north,clear,117.3,38.27,1970-01-01 00:00:00.000000004
5483.0,ekart,fragile items,truck,express,north,clear,136.9,17.65,1970-01-01 00:00:00.000000006
5484.0,amazon logistics,fragile items,van,same day,central,hot,31.8,37.54,1970-01-01 00:00:00.000000001
5485.0,fedex,electronics,truck,same day,north,stormy,89.8,9.48,1970-01-01 00:00:00.000000010
5486.0,blue dart,electronics,bike,standard,north,hot,102.5,5.16,1970-01-01 00:00:00.000000006
5487.0,blue dart,groceries,scooter,express,central,clear,287.4,39.28,1970-01-01 00:00:00.000000010
5488.0,xpressbees,automobile parts,ev bike,standard,west,cold,167.2,31.89,1970-01-01 00:00:00.000000005
5489.0,amazon logistics,furniture,truck,standard,west,stormy,40.8,47.09,1970-01-01 00:00:00.000000005
5490.0,dhl,automobile parts,ev van,express,north,clear,224.9,18.86,1970-01-01 00:00:00.000000008
5491.0,fedex,electronics,ev van,express,north,cold,278.7,23.16,1970-01-01 00:00:00.000000011
5492.0,amazon logistics,automobile parts,van,same day,west,foggy,11.8,33.28,1970-01-01 00:00:00.000000004
5493.0,blue dart,electronics,scooter,express,east,foggy,157.3,8.13,1970-01-01 00:00:00.000000006
5494.0,blue dart,fragile items,scooter,two day,north,hot,121.9,0.67,1970-01-01 00:00:00.000000004
5495.0,xpressbees,fragile items,truck,standard,east,foggy,186.9,40.38,1970-01-01 00:00:00.000000009
5496.0,blue dart,documents,scooter,two day,central,hot,33.1,24.04,1970-01-01 00:00:00.000000003
5497.0,xpressbees,documents,van,same day,central,stormy,46.4,47.59,1970-01-01 00:00:00.000000005
5498.0,fedex,pharmacy,scooter,standard,north,cold,166.4,5.57,1970-01-01 00:00:00.000000008
5499.0,ecom express,cosmetics,van,standard,north,rainy,146.6,9.57,1970-01-01 00:00:00.000000005
5500.0,delhivery,clothing,ev van,standard,south,stormy,209.9,2.86,1970-01-01 00:00:00.000000012
5501.0,ecom express,documents,van,express,west,rainy,216.0,47.12,1970-01-01 00:00:00.000000010
5502.0,ekart,cosmetics,ev bike,express,west,rainy,246.9,41.13,1970-01-01 00:00:00.000000009
5503.0,delhivery,fragile items,van,standard,east,cold,225.4,48.75,1970-01-01 00:00:00.000000004
5504.0,xpressbees,clothing,van,same day,east,foggy,283.9,46.97,1970-01-01 00:00:00.000000010
5505.0,fedex,automobile parts,truck,two day,east,hot,179.9,10.72,1970-01-01 00:00:00.000000003
5506.0,amazon logistics,fragile items,bike,two day,east,rainy,231.7,44.28,1970-01-01 00:00:00.000000012
5507.0,delhivery,fragile items,van,standard,north,clear,274.3,37.55,1970-01-01 00:00:00.000000010
5508.0,delhivery,documents,bike,two day,east,stormy,143.5,15.25,1970-01-01 00:00:00.000000006
5509.0,shadowfax,cosmetics,scooter,express,central,rainy,36.4,24.86,1970-01-01 00:00:00.000000004
5510.0,amazon logistics,clothing,ev bike,standard,east,foggy,251.9,27.3,1970-01-01 00:00:00.000000008
5511.0,dhl,clothing,scooter,standard,east,hot,36.4,13.57,1970-01-01 00:00:00.000000001
5512.0,amazon logistics,electronics,scooter,two day,central,stormy,100.8,15.36,1970-01-01 00:00:00.000000008
